index,word
8430,Continuing Resolution
8431,Continuing Resolution
8432,Continuing Resolution
8433,Continuing Resolution
8434,Continuing Resolution
8435,Continuing Resolution
8436,Continuing Resolution
8437,Continuing Resolution
8438,Continuing Resolution
8439,Continuing Resolution
8440,Continuing Resolution
8441,Continuing Resolution
8442,Continuing Resolution
8443,Continuing Resolution
8444,Continuing Resolution
8445,Continuing Resolution
8446,Continuing Resolution
8447,Continuing Resolution
8448,Continuing Resolution
8449,Continuing Resolution
8450,Continuing Resolution
8451,Continuing Resolution
8452,Continuing Resolution
8453,Continuing Resolution
8454,Continuing Resolution
8455,Continuing Resolution
8456,Continuing Resolution
8457,Continuing Resolution
8458,Continuing Resolution
8459,Continuing Resolution
8460,Continuing Resolution
8903,Billionaires Index
8904,Billionaires Index
8905,Billionaires Index
8906,Billionaires Index
8907,Billionaires Index
8908,Billionaires Index
8909,Billionaires Index
8910,Billionaires Index
8911,Billionaires Index
8912,Billionaires Index
8913,Billionaires Index
8914,Billionaires Index
8915,Billionaires Index
8916,Billionaires Index
8917,Billionaires Index
8918,Billionaires Index
8919,Billionaires Index
8920,Billionaires Index
8921,Billionaires Index
8922,Billionaires Index
8923,Billionaires Index
8924,Billionaires Index
8995,Cascade Investment
8996,Cascade Investment
8997,Cascade Investment
8998,Cascade Investment
8999,Cascade Investment
9000,Cascade Investment
9001,Cascade Investment
9002,Cascade Investment
9003,Cascade Investment
9004,Cascade Investment
9005,Cascade Investment
9006,Cascade Investment
9007,Cascade Investment
9008,Cascade Investment
9009,Cascade Investment
9010,Cascade Investment
9011,Republic Services
9012,Republic Services
9013,Republic Services
9014,Republic Services
9015,Republic Services
9016,Republic Services
9017,Republic Services
9018,Republic Services
9019,Republic Services
9020,Republic Services
9021,Republic Services
9022,Republic Services
9023,Republic Services
9024,Republic Services
9025,Republic Services
9026,Republic Services
9027,Republic Services
9028,Republic Services
9029,Republic Services
9030,Republic Services
9031,Republic Services
9032,Republic Services
9033,Republic Services
9034,Republic Services
9035,Republic Services
9036,Republic Services
9037,Republic Services
9038,Republic Services
9039,Republic Services
9040,Republic Services
9041,Republic Services
9042,Republic Services
9043,Republic Services
9044,Republic Services
9276,"Daniel GoodmanAP"
9276,"AP"
9277,"Daniel GoodmanAP"
9277,"AP"
9278,"Daniel GoodmanAP"
9278,"AP"
9279,"Daniel GoodmanAP"
9279,"AP"
9280,"Daniel GoodmanAP"
9280,"AP"
9281,"Daniel GoodmanAP"
9281,"AP"
9282,"Daniel GoodmanAP"
9282,"AP"
9283,"Daniel GoodmanAP"
9283,"AP"
9284,"Daniel GoodmanAP"
9284,"AP"
9285,"Daniel GoodmanAP"
9285,"AP"
9286,"Daniel GoodmanAP"
9286,"AP"
9287,"Daniel GoodmanAP"
9287,"AP"
9288,"Daniel GoodmanAP"
9288,"AP"
9289,"Daniel GoodmanAP"
9289,"AP"
9290,"Daniel GoodmanAP"
9290,"AP"
9291,Grover Norquist
9292,Grover Norquist
9293,Grover Norquist
9294,Grover Norquist
9295,Grover Norquist
9296,Grover Norquist
9297,Grover Norquist
9298,Grover Norquist
9299,Grover Norquist
9300,Grover Norquist
9301,Grover Norquist
9302,Grover Norquist
9303,Grover Norquist
9304,Grover Norquist
9305,Grover Norquist
9306,Grover Norquist
9307,Grover Norquist
9308,Grover Norquist
9441,Neither Democrats
9442,Neither Democrats
9443,Neither Democrats
9444,Neither Democrats
9445,Neither Democrats
9446,Neither Democrats
9447,Neither Democrats
9448,Neither Democrats
9449,Neither Democrats
9450,Neither Democrats
9451,Neither Democrats
9452,Neither Democrats
9453,Neither Democrats
9454,Neither Democrats
9455,Neither Democrats
9456,Neither Democrats
9457,Neither Democrats
9458,Neither Democrats
9459,Neither Democrats
9460,Neither Democrats
9461,Neither Democrats
9462,Neither Democrats
9463,Neither Democrats
9464,Neither Democrats
9465,Neither Democrats
9466,Neither Democrats
9467,Neither Democrats
9468,Neither Democrats
9532,Financial Times
9533,Financial Times
9534,Financial Times
9535,Financial Times
9536,Financial Times
9537,Financial Times
9538,Financial Times
9539,Financial Times
9540,Financial Times
9541,Financial Times
9542,Financial Times
9543,Financial Times
9544,Financial Times
9545,Financial Times
9546,Financial Times
9547,Financial Times
9548,Financial Times
9549,Financial Times
9550,Financial Times
9551,Financial Times
9552,Financial Times
9978,Chairman Volker
9979,Chairman Volker
9980,Chairman Volker
9981,Chairman Volker
9982,Chairman Volker
9983,Chairman Volker
9984,Chairman Volker
9985,Chairman Volker
9986,Chairman Volker
9987,Chairman Volker
9988,Chairman Volker
9989,Chairman Volker
9990,Chairman Volker
9991,Chairman Volker
9992,Chairman Volker
9993,Chairman Volker
9994,Chairman Volker
9995,Chairman Volker
9996,Chairman Volker
9997,Chairman Volker
9998,Chairman Volker
9999,Chairman Volker
10000,Chairman Volker
10001,Chairman Volker
10002,Chairman Volker
10003,Chairman Volker
10004,Chairman Volker
10005,Chairman Volker
10006,Chairman Volker
10007,Chairman Volker
10008,Chairman Volker
10009,Chairman Volker
10010,Chairman Volker
10011,Chairman Volker
10012,Chairman Volker
10013,Chairman Volker
10014,Chairman Volker
10213,INDEX DESCRIPTIONS
10214,INDEX DESCRIPTIONS
10215,INDEX DESCRIPTIONS
10216,INDEX DESCRIPTIONS
10217,INDEX DESCRIPTIONS
10218,INDEX DESCRIPTIONS
10219,INDEX DESCRIPTIONS
10220,INDEX DESCRIPTIONS
10221,INDEX DESCRIPTIONS
10222,INDEX DESCRIPTIONS
10223,INDEX DESCRIPTIONS
10224,INDEX DESCRIPTIONS
10225,INDEX DESCRIPTIONS
10226,INDEX DESCRIPTIONS
10227,INDEX DESCRIPTIONS
10228,INDEX DESCRIPTIONS
10229,INDEX DESCRIPTIONS
10230,INDEX DESCRIPTIONS
10231,INDEX DESCRIPTIONS
10232,INDEX DESCRIPTIONS
10233,INDEX DESCRIPTIONS
10234,INDEX DESCRIPTIONS
11153,Sheldon Adelson
11154,Sheldon Adelson
11155,Sheldon Adelson
11156,Sheldon Adelson
11157,Sheldon Adelson
11158,Sheldon Adelson
11159,Sheldon Adelson
11160,Sheldon Adelson
11161,Sheldon Adelson
11162,Sheldon Adelson
11163,Sheldon Adelson
11164,Sheldon Adelson
11165,Sheldon Adelson
11166,Sheldon Adelson
11167,Sheldon Adelson
11168,Sheldon Adelson
11260,Bush Administration
11260, Administration
11261,Bush Administration
11261, Administration
11262,Bush Administration
11262, Administration
11263,Bush Administration
11263, Administration
11264,Bush Administration
11264, Administration
11265,Bush Administration
11265, Administration
11266,Bush Administration
11266, Administration
11267,Bush Administration
11267, Administration
11268,Bush Administration
11268, Administration
11269,Bush Administration
11269, Administration
11270,Bush Administration
11270, Administration
11271,Bush Administration
11271, Administration
11272,Bush Administration
11272, Administration
11273,Bush Administration
11273, Administration
11593,Sheldon Adelson
11594,Sheldon Adelson
11595,Sheldon Adelson
11596,Sheldon Adelson
11597,Sheldon Adelson
11598,Sheldon Adelson
11599,Sheldon Adelson
11600,Sheldon Adelson
11601,Sheldon Adelson
11602,Sheldon Adelson
11603,Sheldon Adelson
11604,Sheldon Adelson
11605,Sheldon Adelson
11606,Sheldon Adelson
11607,Sheldon Adelson
11608,Sheldon Adelson
11609,Sheldon Adelson
11610,Sheldon Adelson
11611,Sheldon Adelson
11612,Sheldon Adelson
11613,Sheldon Adelson
11614,Sheldon Adelson
11615,Sheldon Adelson
11616,Sheldon Adelson
11617,Sheldon Adelson
11618,Sheldon Adelson
11619,Sheldon Adelson
11620,Sheldon Adelson
11621,Sheldon Adelson
11622,Sheldon Adelson
11623,Sheldon Adelson
11624,Sheldon Adelson
11625,Sheldon Adelson
11626,Sheldon Adelson
11627,Sheldon Adelson
11628,Sheldon Adelson
11629,Sheldon Adelson
11630,Sheldon Adelson
11631,Sheldon Adelson
11632,Sheldon Adelson
11633,Sheldon Adelson
11634,Sheldon Adelson
11635,Sheldon Adelson
11636,Sheldon Adelson
11637,Sheldon Adelson
11638,Sheldon Adelson
11639,Sheldon Adelson
11640,Sheldon Adelson
11641,Sheldon Adelson
11642,Sheldon Adelson
11643,Sheldon Adelson
11644,Sheldon Adelson
11645,Sheldon Adelson
11646,Sheldon Adelson
11647,Sheldon Adelson
11706,Sheldon Adelson
11707,Sheldon Adelson
11708,Sheldon Adelson
11709,Sheldon Adelson
11710,Sheldon Adelson
11711,Sheldon Adelson
11712,Sheldon Adelson
11713,Sheldon Adelson
11714,Sheldon Adelson
11715,Sheldon Adelson
11716,Sheldon Adelson
11717,Sheldon Adelson
11718,Sheldon Adelson
11719,Sheldon Adelson
11720,Sheldon Adelson
11721,Sheldon Adelson
11722,Sheldon Adelson
11723,Sheldon Adelson
11724,Sheldon Adelson
11725,Sheldon Adelson
11726,Sheldon Adelson
11727,Sheldon Adelson
11728,Sheldon Adelson
11729,Sheldon Adelson
11730,Sheldon Adelson
11731,Sheldon Adelson
11732,Sheldon Adelson
11733,Sheldon Adelson
11734,Sheldon Adelson
11735,Sheldon Adelson
11872,Justin Timberlake
11873,Justin Timberlake
11874,Justin Timberlake
11875,Justin Timberlake
11876,Justin Timberlake
11877,Justin Timberlake
11878,Justin Timberlake
11879,Justin Timberlake
11880,Justin Timberlake
11881,Justin Timberlake
11882,Justin Timberlake
11883,Justin Timberlake
11884,Justin Timberlake
11885,Justin Timberlake
11886,Justin Timberlake
11887,Justin Timberlake
11888,Justin Timberlake
11957,President Obama
11958,President Obama
11959,President Obama
11960,President Obama
11961,President Obama
11962,President Obama
11963,President Obama
11964,President Obama
11965,President Obama
11966,President Obama
11967,President Obama
11968,President Obama
11969,President Obama
11970,President Obama
11971,President Obama
11972,President Obama
11973,President Obama
11974,President Obama
11975,President Obama
11976,President Obama
11977,President Obama
11978,President Obama
11979,President Obama
11980,President Obama
11981,President Obama
11982,President Obama
11983,President Obama
11984,President Obama
11985,President Obama
11986,President Obama
11987,President Obama
12211,House Republicans
12212,House Republicans
12213,House Republicans
12214,House Republicans
12215,House Republicans
12216,House Republicans
12217,House Republicans
12218,House Republicans
12219,House Republicans
12220,House Republicans
12221,House Republicans
12222,House Republicans
12223,House Republicans
12224,House Republicans
12225,House Republicans
12226,House Republicans
12227,House Republicans
12228,House Republicans
12229,House Republicans
12230,House Republicans
12455,Pennsylvania Avenue
12456,Pennsylvania Avenue
12457,Pennsylvania Avenue
12458,Pennsylvania Avenue
12459,Pennsylvania Avenue
12460,Pennsylvania Avenue
12461,Pennsylvania Avenue
12462,Pennsylvania Avenue
12463,Pennsylvania Avenue
12464,Pennsylvania Avenue
12465,Pennsylvania Avenue
12466,Pennsylvania Avenue
12467,Pennsylvania Avenue
12468,Pennsylvania Avenue
12469,Pennsylvania Avenue
12470,Pennsylvania Avenue
12471,Pennsylvania Avenue
12472,Pennsylvania Avenue
12473,Pennsylvania Avenue
12474,Pennsylvania Avenue
12475,Pennsylvania Avenue
12476,Pennsylvania Avenue
12477,Pennsylvania Avenue
12478,Pennsylvania Avenue
12479,Pennsylvania Avenue
12480,Pennsylvania Avenue
12658,BI Intelligence
12659,BI Intelligence
12660,BI Intelligence
12661,BI Intelligence
12662,BI Intelligence
12663,BI Intelligence
12664,BI Intelligence
12665,BI Intelligence
12666,BI Intelligence
12667,BI Intelligence
12668,BI Intelligence
12669,BI Intelligence
12670,BI Intelligence
12671,BI Intelligence
12672,BI Intelligence
12673,BI Intelligence
12674,BI Intelligence
12675,BI Intelligence
12676,BI Intelligence
12677,BI Intelligence
12678,BI Intelligence
12679,BI Intelligence
12680,BI Intelligence
12681,BI Intelligence
12682,BI Intelligence
12683,BI Intelligence
12684,BI Intelligence
12685,BI Intelligence
12686,BI Intelligence
12687,BI Intelligence
12688,BI Intelligence
12689,BI Intelligence
12690,BI Intelligence
12691,BI Intelligence
12737,Financial District
12738,Financial District
12739,Financial District
12740,Financial District
12741,Financial District
12742,Financial District
12743,Financial District
12744,Financial District
12745,Financial District
12746,Financial District
12747,Financial District
12748,Financial District
12749,Financial District
12750,Financial District
12751,Financial District
12752,Financial District
12753,Financial District
12754,Financial District
12755,Financial District
12756,Financial District
12757,Financial District
12758,Financial District
12759,Financial District
12760,Financial District
12973,Speaker Boehner
12974,Speaker Boehner
12975,Speaker Boehner
12976,Speaker Boehner
12977,Speaker Boehner
12978,Speaker Boehner
12979,Speaker Boehner
12980,Speaker Boehner
13299,Business Insider
13300,Business Insider
13301,Business Insider
13302,Business Insider
13303,Business Insider
13304,Business Insider
13305,Business Insider
13306,Business Insider
13307,Business Insider
13308,Business Insider
13309,Business Insider
13310,Business Insider
13311,Business Insider
13312,Business Insider
13313,Business Insider
13314,Business Insider
13315,Business Insider
13316,Business Insider
13317,Business Insider
13318,Business Insider
13319,Business Insider
13320,Business Insider
13321,Business Insider
13322,Business Insider
13323,Business Insider
13459,Louise Palanker
13460,Louise Palanker
13461,Louise Palanker
13462,Louise Palanker
13463,Louise Palanker
13464,Louise Palanker
13465,Louise Palanker
13466,Louise Palanker
13467,Louise Palanker
13468,Louise Palanker
13469,Louise Palanker
13470,Louise Palanker
13471,Louise Palanker
13472,Louise Palanker
13473,Louise Palanker
13474,Louise Palanker
13475,Louise Palanker
13476,Louise Palanker
13477,Louise Palanker
13478,Louise Palanker
13479,Louise Palanker
13480,Louise Palanker
13481,Louise Palanker
13482,Louise Palanker
13483,Louise Palanker
13484,Louise Palanker
13485,Louise Palanker
13486,Louise Palanker
13487,Louise Palanker
13488,Louise Palanker
13489,Louise Palanker
13490,Louise Palanker
13709,Benjamin Graham
13710,Benjamin Graham
13711,Benjamin Graham
13712,Benjamin Graham
13713,Benjamin Graham
13714,Benjamin Graham
13715,Benjamin Graham
13716,Benjamin Graham
13717,Benjamin Graham
13718,Benjamin Graham
13719,Benjamin Graham
13720,Benjamin Graham
13721,Benjamin Graham
13722,Benjamin Graham
13723,Benjamin Graham
13724,Benjamin Graham
13725,Benjamin Graham
13726,Benjamin Graham
13727,Benjamin Graham
13728,Benjamin Graham
13729,Benjamin Graham
13730,Benjamin Graham
13731,Benjamin Graham
13732,Benjamin Graham
13733,Benjamin Graham
13734,Benjamin Graham
13735,Benjamin Graham
13736,Benjamin Graham
13737,Benjamin Graham
13738,Benjamin Graham
13739,Benjamin Graham
13740,Benjamin Graham
13741,Benjamin Graham
13742,Benjamin Graham
13743,Benjamin Graham
13744,Benjamin Graham
13951,Shanghai Composite
13952,Shanghai Composite
13953,Shanghai Composite
13954,Shanghai Composite
13955,Shanghai Composite
13956,Shanghai Composite
13957,Shanghai Composite
13958,Shanghai Composite
13959,Shanghai Composite
13960,Shanghai Composite
13961,Shanghai Composite
13962,Shanghai Composite
13963,Shanghai Composite
13964,Shanghai Composite
13965,Shanghai Composite
13966,Shanghai Composite
13967,Shanghai Composite
13968,Shanghai Composite
13969,Shanghai Composite
13970,Shanghai Composite
13971,Shanghai Composite
13972,Shanghai Composite
13973,Shanghai Composite
13974,Shanghai Composite
13975,Shanghai Composite
13976,Shanghai Composite
13977,Shanghai Composite
13978,Shanghai Composite
14076,Anand Nallathambi
14077,Anand Nallathambi
14078,Anand Nallathambi
14079,Anand Nallathambi
14080,Anand Nallathambi
14081,Anand Nallathambi
14082,Anand Nallathambi
14083,Anand Nallathambi
14084,Anand Nallathambi
14085,Anand Nallathambi
14086,Anand Nallathambi
14087,Anand Nallathambi
14088,Anand Nallathambi
14089,Anand Nallathambi
14090,Anand Nallathambi
14091,Anand Nallathambi
14092,Anand Nallathambi
14093,Anand Nallathambi
14094,Anand Nallathambi
14095,Anand Nallathambi
14096,Anand Nallathambi
14097,Anand Nallathambi
14098,Anand Nallathambi
14099,Anand Nallathambi
14128,"CoreLogicThe"
14128,"The"
14129,"CoreLogicThe"
14129,"The"
14130,"CoreLogicThe"
14130,"The"
14131,"CoreLogicThe"
14131,"The"
14132,"CoreLogicThe"
14132,"The"
14133,"CoreLogicThe"
14133,"The"
14134,"CoreLogicThe"
14134,"The"
14135,"CoreLogicThe"
14135,"The"
14136,"CoreLogicThe"
14136,"The"
14137,"CoreLogicThe"
14137,"The"
14138,"CoreLogicThe"
14138,"The"
14139,"CoreLogicThe"
14139,"The"
14140,"CoreLogicThe"
14140,"The"
14141,"CoreLogicThe"
14141,"The"
14142,"CoreLogicThe"
14142,"The"
14143,"CoreLogicThe"
14143,"The"
14144,"CoreLogicThe"
14144,"The"
14145,"CoreLogicThe"
14145,"The"
14146,"CoreLogicThe"
14146,"The"
14147,"CoreLogicThe"
14147,"The"
14148,"CoreLogicThe"
14148,"The"
14149,"CoreLogicThe"
14149,"The"
14150,"CoreLogicThe"
14150,"The"
14151,"CoreLogicThe"
14151,"The"
14152,"CoreLogicThe"
14152,"The"
14153,"CoreLogicThe"
14153,"The"
14154,"CoreLogicThe"
14154,"The"
14155,"CoreLogicThe"
14155,"The"
14156,"CoreLogicThe"
14156,"The"
14513,Western Hemisphere
14514,Western Hemisphere
14515,Western Hemisphere
14516,Western Hemisphere
14517,Western Hemisphere
14518,Western Hemisphere
14519,Western Hemisphere
14520,Western Hemisphere
14521,Western Hemisphere
14522,Western Hemisphere
14523,Western Hemisphere
14524,Western Hemisphere
14525,Western Hemisphere
14526,Western Hemisphere
15040,Investment Adventures
15040, Adventures
15041,Investment Adventures
15041, Adventures
15042,Investment Adventures
15042, Adventures
15043,Investment Adventures
15043, Adventures
